conversation_id,condition,turn_number,hedging,word_count,repetitiveness
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,8,1.7341,173,0.011
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,9,1.1494,261,0.0181
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,10,0.6369,157,0.0
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,11,1.9608,255,0.0144
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,12,2.7211,147,0.0067
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,13,2.4096,249,0.0652
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,14,2.2222,180,0.0063
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,15,0.7092,282,0.018
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,16,1.2739,157,0.0
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,17,2.2222,225,0.0103
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,18,3.3784,148,0.0067
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,19,1.9011,263,0.0175
conv_ai_ai_reverse_turing_llama4scout_gpt54mini_F5_1775424310,ai_ai_reverse_turing,20,1.6667,180,0.0062
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,2,0.9191,544,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,3,0.0,246,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,4,0.8032,498,0.002
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,5,0.0,289,0.0019
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,6,0.4706,425,0.0022
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,7,0.5141,389,0.0136
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,8,0.5357,560,0.0062
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,9,0.0,306,0.0044
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,10,0.2967,337,0.0045
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,11,0.0,258,0.0165
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,12,0.0,216,0.0092
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,13,0.0,130,0.0079
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,14,0.0,178,0.0156
conv_ai_ai_structured_claudesonnet4_gemini25flash_S10_1775425345,ai_ai_structured,15,0.0,143,0.0151
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,2,1.1312,442,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,3,1.9108,314,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,4,0.1337,748,0.0085
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,5,1.6484,364,0.006
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,6,0.4556,878,0.0069
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,7,0.5405,370,0.0098
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,8,0.2614,765,0.0068
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,9,1.2755,392,0.0108
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,10,0.1264,791,0.0033
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,11,0.5556,360,0.0054
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,12,0.0,341,0.0099
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,13,0.3676,272,0.013
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,14,0.0,263,0.0067
conv_ai_ai_structured_claudesonnet4_gemini25flash_S1_1775423896,ai_ai_structured,15,0.4115,243,0.016
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,2,0.0,355,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,3,0.885,226,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,4,0.3968,504,0.0024
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,5,0.7067,283,0.004
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,6,0.1287,777,0.0063
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,7,0.3425,292,0.0035
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,8,0.5457,733,0.0074
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,9,0.639,313,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,10,0.2513,398,0.0108
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,11,0.6515,307,0.0132
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,12,0.8242,364,0.0094
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,13,0.3984,251,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,14,0.8658,231,0.0103
conv_ai_ai_structured_claudesonnet4_gemini25flash_S2_1775424127,ai_ai_structured,15,0.4717,212,0.0223
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,2,0.0,123,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,3,1.0695,187,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,4,2.7523,218,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,5,2.8226,248,0.007
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,6,0.0,344,0.0036
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,7,0.4082,245,0.0041
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,8,0.0,280,0.0065
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,9,1.2346,243,0.0104
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,10,0.6623,453,0.0041
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,11,0.7812,256,0.0061
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,12,0.0,439,0.0114
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,13,0.0,264,0.0059
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,14,1.5385,260,0.0058
conv_ai_ai_structured_claudesonnet4_gemini25flash_S3_1775424284,ai_ai_structured,15,0.7968,251,0.002
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,2,1.0,100,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,3,3.3898,118,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,4,0.4717,212,0.0066
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,5,0.4673,214,0.0031
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,6,0.4,750,0.0097
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,7,0.3846,260,0.0086
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,8,1.0252,1073,0.0091
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,9,2.349,298,0.0185
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,10,0.8174,1101,0.0081
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,11,1.2987,308,0.0135
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,12,1.0299,971,0.0069
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,13,0.7353,272,0.0123
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,14,0.0,219,0.0017
conv_ai_ai_structured_claudesonnet4_gemini25flash_S4_1775424410,ai_ai_structured,15,0.9662,207,0.0151
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,2,0.3497,286,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,3,0.4762,210,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,4,0.4132,484,0.0041
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,5,0.9967,301,0.002
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,6,0.3026,661,0.0081
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,7,0.0,312,0.0033
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,8,0.6431,622,0.0024
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,9,1.3937,287,0.0068
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,10,0.1845,542,0.0052
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,11,1.3605,294,0.0053
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,12,1.0152,197,0.0153
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,13,0.4608,217,0.0243
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,14,0.5348,187,0.016
conv_ai_ai_structured_claudesonnet4_gemini25flash_S5_1775424540,ai_ai_structured,15,0.0,221,0.014
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,2,1.3944,502,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,3,0.4184,239,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,4,0.7585,791,0.0056
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,5,1.0714,280,0.0139
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,6,0.2506,798,0.0098
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,7,1.0601,283,0.0054
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,8,1.6688,779,0.0144
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,9,0.3559,281,0.0108
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,10,0.8861,790,0.0092
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,11,1.083,277,0.0109
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,12,0.3663,819,0.0076
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,13,1.5209,263,0.0094
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,14,1.2361,809,0.0031
conv_ai_ai_structured_claudesonnet4_gemini25flash_S6_1775424675,ai_ai_structured,15,0.7042,284,0.0074
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,2,0.7782,257,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,3,1.2821,234,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,4,0.4292,466,0.0101
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,5,0.8368,239,0.0065
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,6,0.7843,510,0.0106
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,7,1.2048,249,0.0042
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,8,1.0438,479,0.0062
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,9,2.3166,259,0.006
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,10,0.4747,632,0.0094
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,11,1.1364,264,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,12,0.545,367,0.0031
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,13,0.0,249,0.014
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,14,0.6897,435,0.0051
conv_ai_ai_structured_claudesonnet4_gemini25flash_S7_1775424887,ai_ai_structured,15,1.1494,261,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,2,0.5682,176,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,3,0.9174,218,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,4,0.616,487,0.0015
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,5,1.1278,266,0.0042
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,6,0.5515,544,0.0039
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,7,1.0989,273,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,8,0.5731,698,0.0057
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,9,2.0202,297,0.0054
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,10,2.2838,613,0.0031
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,11,0.974,308,0.0067
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,12,0.3831,261,0.0035
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,13,1.2097,248,0.0166
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,14,0.4673,214,0.0262
conv_ai_ai_structured_claudesonnet4_gemini25flash_S8_1775425035,ai_ai_structured,15,1.3575,221,0.0131
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,2,0.0,496,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,3,0.7547,265,0.0
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,4,0.692,867,0.0113
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,5,0.8451,355,0.0016
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,6,0.4768,839,0.009
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,7,0.4357,459,0.0037
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,8,0.3128,959,0.0057
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,9,0.907,441,0.009
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,10,0.271,738,0.0084
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,11,0.5277,379,0.0112
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,12,0.0,323,0.0106
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,13,0.3623,276,0.0125
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,14,0.0,282,0.0204
conv_ai_ai_structured_claudesonnet4_gemini25flash_S9_1775425164,ai_ai_structured,15,0.4082,245,0.0157
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,2,0.4329,231,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,3,1.9139,209,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,4,0.0,453,0.0015
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,5,0.0,634,0.0036
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,6,0.0,454,0.0033
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,7,0.0,642,0.0016
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,8,0.0,355,0.0025
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,9,0.6342,946,0.0038
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,10,0.0,476,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,11,0.4431,677,0.005
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,12,0.0,578,0.0038
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,13,0.1873,534,0.0034
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,14,0.0,484,0.0019
conv_ai_ai_structured_gemini25flash_grok41fast_S10_1775426662,ai_ai_structured,15,0.3901,769,0.0023
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,2,0.0,357,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,3,0.2985,670,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,4,0.1721,581,0.0011
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,5,0.3003,666,0.0138
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,6,0.0,456,0.0029
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,7,0.7853,382,0.0068
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,8,0.0,287,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,9,0.3236,618,0.0174
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,10,0.0,217,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,11,0.1066,938,0.0192
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,12,0.0,201,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,13,0.0,519,0.012
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,14,0.0,124,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S1_1775425466,ai_ai_structured,15,0.0,307,0.0037
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,2,0.0,202,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,3,0.0,142,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,4,0.0,191,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,5,0.565,354,0.002
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,6,0.0,214,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,7,0.0,336,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,8,0.0,165,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,9,0.432,463,0.0076
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,10,0.0,156,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,11,0.1449,690,0.0018
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,12,0.5525,181,0.003
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,13,0.0,439,0.0018
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,14,0.0,104,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S2_1775425607,ai_ai_structured,15,0.1603,624,0.0029
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,2,0.0,102,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,3,0.0,262,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,4,0.0,226,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,5,0.5013,399,0.0046
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,6,0.0,228,0.0022
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,7,0.0,276,0.0045
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,8,0.0,175,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,9,0.2445,409,0.0075
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,10,0.361,277,0.0045
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,11,0.0,353,0.0053
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,12,1.1494,87,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,13,0.9479,211,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,14,0.5814,172,0.0079
conv_ai_ai_structured_gemini25flash_grok41fast_S3_1775425699,ai_ai_structured,15,0.4619,433,0.0047
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,2,1.1696,171,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,3,1.6736,239,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,4,0.3731,268,0.0023
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,5,1.7123,292,0.0096
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,6,0.0,157,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,7,0.625,160,0.009
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,8,0.0,105,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,9,0.0,149,0.0033
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,10,0.0,88,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,11,0.0,114,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,12,0.0,68,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,13,0.0,116,0.0044
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,14,0.0,69,0.0076
conv_ai_ai_structured_gemini25flash_grok41fast_S4_1775425790,ai_ai_structured,15,0.8403,119,0.0132
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,2,0.0,127,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,3,0.0,264,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,4,0.0,187,0.0033
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,5,0.3003,333,0.0195
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,6,0.0,733,0.0011
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,7,0.0,56,0.0082
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,8,0.0,242,0.0022
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,9,0.2604,384,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,10,0.0,144,0.0053
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,11,0.0,569,0.0075
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,12,0.0,106,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,13,0.0,56,0.0038
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,14,0.0,188,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S5_1775425858,ai_ai_structured,15,0.0,494,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,2,1.227,163,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,3,0.0,349,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,4,0.0,240,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,5,0.2861,699,0.0107
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,6,0.0,307,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,7,0.1736,576,0.0064
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,8,0.0,243,0.0
conv_ai_ai_structured_gemini25flash_grok41fast_S6_1775426123,ai_ai_structured,9,1.4545,550,0.0055
